start_lat,start_lng
37.781,-122.4118
37.7642,-122.4355
37.7647,-122.3948
37.7632,-122.3907
37.7671,-122.3909
37.7642,-122.4354
37.7671,-122.3908
37.7641,-122.4355
37.767,-122.3908
37.7642,-122.4355
37.7671,-122.391
37.7553,-122.3886
37.7976,-122.4271
37.7524,-122.4206
37.8078,-122.4194
37.7766,-122.4813
37.7724,-122.3928
37.8623,-122.2588
37.7658,-122.4576
37.7992,-122.4341
37.7745,-122.4094
37.8313,-122.2856
37.7524,-122.4206
37.7787,-122.3927
37.7787,-122.3927
37.7808,-122.395
37.7898,-122.4854
37.7873,-122.4135
37.7776,-122.4191
37.7654,-122.3908
37.7643,-122.4335
37.7541,-122.483
37.7534,-122.4991
37.3359,-121.8857
37.787,-122.3946
37.7666,-122.3982
37.3414,-121.8991
37.7504,-122.3904
37.7616,-122.3908
37.7751,-122.465
37.7873,-122.4236
37.7751,-122.4781
37.7839,-122.4085
37.7786,-122.3914
37.7693,-122.4269
37.7642,-122.4674
37.7655,-122.4134
37.7509,-122.4274
37.8062,-122.276
37.7851,-122.4777
37.8717,-122.2731
37.351,-121.902
37.334,-121.8949
37.8589,-122.2912
37.3359,-121.8857
37.3312,-121.8869
37.856,-122.2598
37.7811,-122.4474
37.7964,-122.3946
37.7745,-122.4094
37.7643,-122.4318
37.3322,-121.9125
37.3291,-121.9046
37.3307,-121.889
37.8005,-122.4109
37.3359,-121.8857
37.7723,-122.393
37.3221,-121.8811
37.8048,-122.4032
37.7752,-122.4583
37.3312,-121.8869
37.3319,-121.9049
37.7942,-122.4029
37.3384,-121.8808
37.3291,-121.9046
37.7838,-122.3989
37.7811,-122.4474
37.8558,-122.2831
37.7638,-122.413
37.3312,-121.8869
37.3374,-121.887
37.8026,-122.4363
37.8688,-122.2588
37.343,-121.8889
37.3384,-121.8808
37.3312,-121.8869
37.7766,-122.4174
37.334,-121.8949
37.8576,-122.2676
37.7942,-122.4029
37.7944,-122.4111
37.8225,-122.2663
37.8046,-122.2717
37.7817,-122.4154
37.8046,-122.2717
37.7788,-122.4159
37.8046,-122.2717
37.7923,-122.3971
37.8023,-122.4245
37.7717,-122.4224
37.7976,-122.4235
37.3359,-121.8857
37.7942,-122.4029
37.866,-122.2588
37.3338,-121.8869
37.7651,-122.4219
37.7923,-122.3971
37.7692,-122.4223
37.7641,-122.4674
37.7704,-122.3912
37.8662,-122.2994
37.3328,-121.8759
37.7651,-122.4219
37.7873,-122.4167
37.7811,-122.4117
37.3312,-121.8869
37.3328,-121.8759
37.334,-121.8949
37.3167,-121.91
37.8005,-122.4109
37.3384,-121.8808
37.3312,-121.8869
37.8737,-122.2685
37.7691,-122.3863
37.7873,-122.4167
37.789,-122.4035
37.7824,-122.4654
37.7779,-122.423
37.7328,-122.4341
37.7662,-122.4311
37.3312,-121.8869
37.7873,-122.4133
37.334,-121.8949
37.3276,-121.8846
37.3263,-121.9049
37.3328,-121.8839
37.3359,-121.8857
37.3359,-121.8857
37.3449,-121.897
37.7973,-122.3984
37.782,-122.4828
37.7693,-122.4268
37.7864,-122.4049
37.7661,-122.4311
37.7633,-122.4221
37.3341,-121.8777
37.3353,-121.8927
37.7872,-122.4134
37.7719,-122.4536
37.772,-122.4537
37.7811,-122.4117
37.7872,-122.4133
37.7974,-122.3984
37.8004,-122.4109
37.8054,-122.4309
37.8045,-122.4335
37.7702,-122.4534
37.7823,-122.4655
37.7824,-122.4653
37.7749,-122.4378
37.7708,-122.4489
37.772,-122.4537
37.7796,-122.4632
37.7694,-122.4531
37.7702,-122.4485
37.7763,-122.4262
37.772,-122.4537
37.7734,-122.4508
37.7761,-122.4377
37.7701,-122.4536
37.7823,-122.4656
37.7697,-122.4535
37.7764,-122.4262
37.7703,-122.453
37.7824,-122.4655
37.7706,-122.4498
37.7637,-122.413
37.7637,-122.4155
37.7666,-122.3962
37.7637,-122.4131
37.7606,-122.4148
37.3352,-121.8918
37.3354,-121.8872
37.3325,-121.8904
37.334,-121.8777
37.3326,-121.8803
37.7786,-122.4586
37.7797,-122.5096
37.8004,-122.411
37.7973,-122.3984
37.8045,-122.4336
37.8005,-122.411
37.7669,-122.3909
37.7647,-122.3949
37.7649,-122.4187
37.7733,-122.4712
37.7642,-122.4629
37.7636,-122.4641
37.7818,-122.4474
37.7818,-122.4474
37.3328,-121.8839
37.3371,-121.8832
37.7872,-122.4133
37.7651,-122.4219
37.7872,-122.4134
37.7752,-122.4359
37.7583,-122.426
37.3369,-121.8944
37.3351,-121.8918
37.3364,-121.8863
37.7662,-122.4266
37.7582,-122.4261
37.7643,-122.4318
37.3237,-121.8741
37.7651,-122.4219
37.7973,-122.3985
37.7816,-122.4016
37.7905,-122.3923
37.7894,-122.392
37.7658,-122.3908
37.7661,-122.3909
37.7669,-122.3909
37.7662,-122.3908
37.7667,-122.3912
37.7667,-122.392
37.7707,-122.4537
37.7824,-122.4655
37.7883,-122.4085
37.3393,-121.8899
37.7964,-122.3946
37.7718,-122.4337
37.7704,-122.3912
37.7813,-122.4187
37.8005,-122.4109
37.8358,-122.2516
37.7738,-122.4212
37.7738,-122.4212
37.3221,-121.8811
37.8313,-122.2856
37.7864,-122.4049
37.7651,-122.4219
37.789,-122.4035
37.7759,-122.3932
37.7973,-122.3984
37.3312,-121.8869
37.7759,-122.4026
37.782,-122.4828
37.7733,-122.4712
37.3173,-121.885
37.8005,-122.4109
37.8575,-122.2616
37.8114,-122.2652
37.7839,-122.4084
37.7293,-122.3929
37.7713,-122.3866
37.8088,-122.2497
37.7734,-122.4273
37.3488,-121.8948
37.7838,-122.3989
37.3312,-121.8869
37.7942,-122.4029
37.7908,-122.4326
37.3365,-121.8766
37.7567,-122.421
37.7652,-122.422
37.783,-122.4129
37.7652,-122.4219
37.7873,-122.4133
37.7651,-122.4219
37.7872,-122.4132
37.769,-122.4222
37.7871,-122.4134
37.7766,-122.4172
37.7509,-122.4277
37.7865,-122.4334
37.7663,-122.4312
37.7661,-122.4355
37.3353,-121.887
37.7643,-122.4026
37.7633,-122.4219
37.7662,-122.4311
37.7666,-122.4333
37.7694,-122.415
37.7651,-122.4356
37.7513,-122.4183
37.3367,-121.8866
37.7664,-122.4311
37.3329,-121.9116
37.336,-121.8951
37.7649,-122.435
37.7407,-122.3764
37.7692,-122.427
37.3312,-121.8869
37.7737,-122.4116
37.7745,-122.4094
37.8802,-122.2696
37.7685,-122.4044
37.779,-122.4369
37.8297,-122.2876
37.7873,-122.4135
37.7395,-122.4236
37.7612,-122.4237
37.7747,-122.4766
37.7554,-122.3886
37.7977,-122.4234
37.7635,-122.4075
37.767,-122.3908
37.7669,-122.3909
37.7635,-122.4075
37.767,-122.3908
37.7699,-122.4292
37.7699,-122.4291
37.7698,-122.4292
37.3404,-121.8943
37.7824,-122.3967
37.7808,-122.3949
37.7698,-122.4292
37.7525,-122.4186
37.7471,-122.4189
37.7907,-122.4208
37.7828,-122.4138
37.7522,-122.4199
37.7521,-122.4199
37.782,-122.417
37.7521,-122.42
37.7883,-122.4205
37.7662,-122.4197
37.7853,-122.4181
37.7804,-122.413
37.7524,-122.4207
37.7471,-122.4188
37.781,-122.4216
37.7553,-122.3885
37.7971,-122.4288
37.7554,-122.3886
37.767,-122.3909
37.7636,-122.4076
37.7689,-122.3905
37.7635,-122.4074
37.7672,-122.3911
37.804,-122.2624
37.7723,-122.393
37.8333,-122.2562
37.7731,-122.4391
37.8623,-122.2588
37.7808,-122.4219
37.8078,-122.2645
37.7824,-122.3913
37.8078,-122.2645
37.8026,-122.4363
37.8751,-122.2606
37.7808,-122.395
37.8625,-122.2648
37.8123,-122.2608
37.8576,-122.2676
37.8333,-122.2635
37.7942,-122.4216
37.7808,-122.395
37.767,-122.3908
37.7866,-122.4534
37.8002,-122.2538
37.7952,-122.274
37.7795,-122.4631
37.7634,-122.4074
37.7857,-122.4134
37.7814,-122.4167
37.7787,-122.4159
37.7885,-122.4185
37.7816,-122.4153
37.7853,-122.4186
37.7848,-122.4195
37.7858,-122.4088
37.7816,-122.4169
37.7522,-122.42
37.7524,-122.414
37.7786,-122.416
37.7868,-122.4667
37.7582,-122.4261
37.7731,-122.51
37.7851,-122.3967
37.7869,-122.3977
37.7658,-122.4575
37.7699,-122.4292
37.7699,-122.4291
37.333,-121.8794
37.3258,-121.877
37.3259,-121.877
37.3288,-121.8592
37.3339,-121.8847
37.7855,-122.43
37.7817,-122.4928
37.7752,-122.465
37.7803,-122.4728
37.7773,-122.4178
37.7726,-122.3929
37.7724,-122.3927
37.7767,-122.4173
37.7871,-122.3942
37.7839,-122.4083
37.7658,-122.3908
37.7641,-122.4355
37.7582,-122.4261
37.7698,-122.4291
37.7565,-122.5087
37.7579,-122.4233
37.7685,-122.3893
37.7554,-122.3886
37.7948,-122.4301
37.3302,-121.8611
37.3259,-121.8771
37.7642,-122.432
37.7672,-122.3908
37.7855,-122.4194
37.7832,-122.4311
37.7671,-122.391
37.7832,-122.4174
37.7865,-122.4049
37.7854,-122.4196
37.7671,-122.3911
37.7635,-122.4074
37.7636,-122.4075
37.7861,-122.418
37.7853,-122.4195
37.7889,-122.4189
37.7869,-122.4138
37.7882,-122.4206
37.7833,-122.4095
37.7635,-122.4074
37.7591,-122.4214
37.3505,-121.8913
37.3248,-121.876
37.3248,-121.876
37.3288,-121.8592
37.7642,-122.432
37.7647,-122.3891
37.7642,-122.4354
37.767,-122.3909
37.784,-122.4178
37.7841,-122.419
37.7636,-122.4074
37.7869,-122.4116
37.7833,-122.4311
37.7636,-122.4075
37.7614,-122.4266
37.3386,-121.8958
37.3414,-121.8992
37.3411,-121.8943
37.3405,-121.8957
37.3355,-121.8875
37.7859,-122.4088
37.3392,-121.9048
37.3428,-121.8957
37.7873,-122.4167
37.8625,-122.2648
37.7787,-122.3927
37.8625,-122.2648
37.8078,-122.2645
37.8078,-122.2645
37.7691,-122.3863
37.8688,-122.2588
37.7524,-122.4206
37.8048,-122.4032
37.334,-121.8773
37.763,-122.4265
37.8623,-122.2588
37.8688,-122.2588
37.7766,-122.4174
37.7954,-122.3942
37.765,-122.3988
37.7808,-122.395
37.8623,-122.2588
37.7693,-122.4268
37.8556,-122.2636
37.7766,-122.4174
37.7718,-122.4337
37.7701,-122.4292
37.751,-122.4119
37.7808,-122.4219
37.804,-122.2624
37.772,-122.4537
37.8751,-122.2606
37.8013,-122.2626
37.7435,-122.4269
37.7578,-122.3919
37.7437,-122.427
37.7824,-122.3913
37.3378,-121.9377
37.7808,-122.4101
37.7762,-122.3944
37.77,-122.4119
37.7768,-122.4174
37.7823,-122.4074
37.7885,-122.4354
37.7823,-122.4074
37.7911,-122.3989
37.786,-122.409
37.7368,-122.441
37.7614,-122.4265
37.7317,-122.3901
37.7774,-122.4418
37.7693,-122.4268
37.8662,-122.2994
37.7787,-122.3927
37.7683,-122.4201
37.7714,-122.4058
37.751,-122.4119
37.8013,-122.2626
37.3221,-121.8811
37.7693,-122.4268
37.7513,-122.4337
37.7703,-122.4154
37.8089,-122.2565
37.7567,-122.421
37.7693,-122.4268
37.8123,-122.2608
37.8468,-122.2914
37.751,-122.4119
37.7811,-122.4474
37.7854,-122.4196
37.7665,-122.3983
37.7457,-122.4221
37.8688,-122.2588
37.8089,-122.2565
37.7592,-122.4213
37.8037,-122.2825
37.8089,-122.2565
37.7867,-122.4501
37.7691,-122.3863
37.87,-122.2865
37.755,-122.4257
37.8013,-122.2626
37.7665,-122.3983
37.36,-121.8788
37.7552,-122.421
37.8737,-122.2685
37.7734,-122.4273
37.8405,-122.2935
37.751,-122.4119
37.7945,-122.3948
37.8013,-122.2626
37.7659,-122.4493
37.7698,-122.4292
37.7698,-122.4292
37.7635,-122.4389
37.7838,-122.4083
37.757,-122.4209
37.7839,-122.4094
37.783,-122.4102
37.7649,-122.4201
37.7578,-122.4205
37.7615,-122.4243
37.7579,-122.4204
37.7699,-122.4292
37.7702,-122.4318
37.7698,-122.4292
37.7636,-122.4641
37.7698,-122.4291
37.7698,-122.4292
37.7614,-122.4266
37.7743,-122.4239
37.7641,-122.4706
37.7711,-122.403
37.7591,-122.4214
37.7576,-122.3927
37.3255,-121.8767
37.3329,-121.8796
37.8046,-122.422
37.7924,-122.4046
37.7765,-122.4171
37.7958,-122.4082
37.7813,-122.4117
37.781,-122.4099
37.7823,-122.4074
37.7866,-122.4534
37.7633,-122.4307
37.3319,-121.905
37.755,-122.4415
37.7577,-122.392
37.743,-122.4265
37.743,-122.4269
37.7815,-122.4588
37.7438,-122.4265
37.7662,-122.4075
37.7656,-122.4079
37.784,-122.4088
37.7525,-122.4186
37.326,-121.8759
37.7824,-122.4074
37.7824,-122.4075
37.7823,-122.4075
37.7823,-122.4074
37.7867,-122.4534
37.7823,-122.4075
37.7701,-122.4119
37.7837,-122.4084
37.7814,-122.409
37.7771,-122.4176
37.7808,-122.41
37.7802,-122.4066
37.7808,-122.4078
37.7567,-122.421
37.7737,-122.4116
37.8305,-122.2739
37.8089,-122.2565
37.8302,-122.271
37.7646,-122.4103
37.7552,-122.421
37.7693,-122.4268
37.7705,-122.4067
37.7707,-122.4071
37.7703,-122.4154
37.7769,-122.4175
37.7812,-122.4107
37.7866,-122.4534
37.7865,-122.4055
37.7866,-122.4533
37.7824,-122.4074
37.7813,-122.4607
37.7875,-122.4521
37.7824,-122.4075
37.7785,-122.4587
37.7856,-122.4049
37.7767,-122.4112
37.7804,-122.4082
37.7816,-122.4096
37.7837,-122.4083
37.7866,-122.4533
37.7765,-122.4081
37.7859,-122.4089
37.7823,-122.4075
37.7745,-122.4095
37.7823,-122.4075
37.329,-121.9043
37.3322,-121.9124
37.3323,-121.9123
37.329,-121.9044
37.3234,-121.9135
37.3268,-121.9048
37.7759,-122.3932
37.8691,-122.2934
37.7864,-122.4049
37.8089,-122.2565
37.7954,-122.4048
37.8576,-122.2676
37.8625,-122.2648
37.87,-122.2865
37.7864,-122.4049
37.755,-122.4257
37.8048,-122.4032
37.7838,-122.4346
37.8013,-122.2626
37.8013,-122.2626
37.7317,-122.3901
37.7766,-122.3953
37.8678,-122.2659
37.7592,-122.4213
37.7896,-122.4008
37.7735,-122.416
37.3476,-121.8997
37.7735,-122.416
37.777,-122.4176
37.7715,-122.4059
37.7754,-122.4353
37.7824,-122.4075
37.7773,-122.4176
37.7806,-122.4319
37.7866,-122.4534
37.7866,-122.4534
37.7825,-122.4075
37.7678,-122.3921
37.7813,-122.4184
37.7824,-122.4075
37.7825,-122.4069
37.7884,-122.4354
37.7812,-122.4091
37.7868,-122.4534
37.7816,-122.4095
37.7862,-122.4534
37.7855,-122.4054
37.7818,-122.4095
37.7592,-122.41
37.7302,-122.4242
37.7651,-122.4206
37.7672,-122.4154
37.7798,-122.4133
37.7592,-122.41
37.755,-122.4257
37.8013,-122.2626
37.8002,-122.2538
37.7964,-122.3946
37.8089,-122.2565
37.7866,-122.4534
37.8002,-122.2538
37.8691,-122.2934
37.8013,-122.2626
37.7633,-122.4074
37.7765,-122.4113
37.751,-122.4119
37.755,-122.4257
37.8089,-122.2565
37.7771,-122.4296
37.7693,-122.4268
37.8089,-122.2565
37.7665,-122.3983
37.7369,-122.3943
37.3374,-121.887
37.8249,-122.2604
37.8305,-122.2739
37.7775,-122.4333
37.7775,-122.4333
37.7854,-122.4196
37.7665,-122.3983
37.8013,-122.2626
37.8405,-122.2935
37.7854,-122.4196
37.8013,-122.2626
37.751,-122.4119
37.8688,-122.2588
37.8305,-122.2739
37.8088,-122.2497
37.7606,-122.4148
37.772,-122.4537
37.7823,-122.4074
37.7802,-122.4067
37.7809,-122.4006
37.782,-122.4135
37.7837,-122.4093
37.7787,-122.4162
37.7787,-122.4162
37.7849,-122.4132
37.7844,-122.4087
37.785,-122.4047
37.7841,-122.409
37.7841,-122.409
37.7853,-122.4065
37.7828,-122.4077
37.7828,-122.4209
37.8706,-122.2797
37.8278,-122.2567
37.8013,-122.2626
37.7733,-122.4712
37.334,-121.8773
37.751,-122.4119
37.8027,-122.4136
37.7577,-122.3919
37.7745,-122.4094
37.8127,-122.2472
37.7603,-122.4189
37.7665,-122.3983
37.7665,-122.3983
37.7665,-122.3983
37.7662,-122.4266
37.7816,-122.4154
37.321,-121.9083
37.7701,-122.4292
37.8305,-122.2739
37.8013,-122.2626
37.8089,-122.2565
37.7735,-122.412
37.7735,-122.4119
37.8012,-122.4185
37.7954,-122.4048
37.3322,-121.9124
37.3291,-121.9047
37.3234,-121.9135
37.7877,-122.485
37.7437,-122.4269
37.7522,-122.42
37.7437,-122.4269
37.7854,-122.4319
37.7811,-122.4189
37.7829,-122.4192
37.7839,-122.4093
37.7838,-122.4084
37.7729,-122.4107
37.7841,-122.4091
37.784,-122.4091
37.7824,-122.4075
37.7949,-122.3999
37.795,-122.4001
37.7867,-122.4534
37.7776,-122.4332
37.7748,-122.4468
37.782,-122.4098
37.7954,-122.3998
37.7807,-122.4086
37.7824,-122.4075
37.7806,-122.4093
37.7825,-122.4077
37.7972,-122.3984
37.8618,-122.2536
37.8278,-122.2567
37.8089,-122.2565
37.7718,-122.3984
37.87,-122.2865
37.87,-122.2865
37.7665,-122.3983
37.8089,-122.2565
37.7692,-122.4076
37.7854,-122.4318
37.7734,-122.4273
37.755,-122.4257
37.7765,-122.4113
37.87,-122.2865
37.7659,-122.4493
37.804,-122.2624
37.8013,-122.2626
37.7718,-122.4337
37.7665,-122.3983
37.7738,-122.4212
37.7873,-122.4133
37.7718,-122.3984
37.8419,-122.288
37.7954,-122.3942
37.8013,-122.2626
37.8305,-122.2739
37.8701,-122.2684
37.755,-122.4257
37.321,-121.9083
37.7771,-122.4296
37.755,-122.4257
37.755,-122.4257
37.767,-122.4154
37.7738,-122.4212
37.8395,-122.2987
37.8396,-122.2718
37.755,-122.4257
37.8046,-122.4021
37.7942,-122.4216
37.8089,-122.2565
37.7714,-122.4058
37.3411,-121.8928
37.7735,-122.416
37.3203,-121.8701
37.7867,-122.4501
37.7867,-122.4501
37.7646,-122.4103
37.7763,-122.3944
37.8043,-122.4335
37.8625,-122.2648
37.8089,-122.2565
37.7738,-122.4211
37.7692,-122.434
37.7722,-122.4603
37.7704,-122.4319
37.7693,-122.4331
37.7698,-122.4292
37.8026,-122.436
37.7697,-122.4293
37.7748,-122.42
37.7634,-122.4396
37.7614,-122.4266
37.7719,-122.4537
37.7729,-122.5091
37.309,-121.9
37.324,-121.9127
37.333,-121.9116
37.3292,-121.9037
37.324,-121.9127
37.3323,-121.9124
37.3272,-121.9042
37.7767,-122.4114
37.7794,-122.4326
37.7766,-122.4112
37.7766,-122.4112
37.7766,-122.4112
37.7883,-122.4084
37.7794,-122.4326
37.7767,-122.4112
37.7651,-122.4207
37.7766,-122.4113
37.7766,-122.4112
37.7795,-122.4326
37.765,-122.4208
37.7744,-122.4095
37.7651,-122.4207
37.7748,-122.419
37.7767,-122.4112
37.7744,-122.4094
37.7766,-122.4112
37.7637,-122.4171
37.7766,-122.4113
37.7651,-122.4219
37.7632,-122.433
37.7795,-122.4328
37.7767,-122.4112
37.7639,-122.4171
37.7767,-122.4111
37.7766,-122.4113
37.765,-122.4206
37.7653,-122.4219
37.7794,-122.4326
37.7766,-122.4112
37.7651,-122.422
37.7753,-122.4105
37.7767,-122.4112
37.7766,-122.417
37.7754,-122.4191
37.7766,-122.4113
37.7649,-122.4208
37.7766,-122.4112
37.7795,-122.4327
37.7766,-122.4112
37.765,-122.4206
37.7748,-122.419
37.7766,-122.4112
37.7651,-122.4207
37.7651,-122.4206
37.7766,-122.4112
37.7854,-122.4317
37.7864,-122.4049
37.8691,-122.2934
37.7701,-122.4292
37.765,-122.3988
37.8089,-122.2565
37.7811,-122.4117
37.8089,-122.2565
37.8123,-122.2608
37.7665,-122.3983
37.7765,-122.4113
37.7714,-122.4058
37.8088,-122.2497
37.7701,-122.4292
37.8089,-122.2565
37.8717,-122.2731
37.7718,-122.4338
37.7753,-122.4581
37.7767,-122.4172
37.7714,-122.4057
37.7812,-122.4105
37.7866,-122.4534
37.7692,-122.427
37.7692,-122.4271
37.7735,-122.4119
37.7735,-122.4119
37.7735,-122.4119
37.7861,-122.4051
37.7735,-122.4119
37.7734,-122.4159
37.7557,-122.4146
37.7557,-122.4145
37.7847,-122.3987
37.7848,-122.3963
37.7892,-122.4018
37.7845,-122.4086
37.785,-122.4044
37.7828,-122.4023
37.7875,-122.4187
37.7849,-122.3912
37.789,-122.4018
37.7921,-122.3958
37.7951,-122.3947
37.7938,-122.3985
37.784,-122.3994
37.7437,-122.4269
37.7437,-122.4269
37.7957,-122.4015
37.3418,-121.8783
37.3359,-121.8876
37.755,-122.4257
37.7614,-122.4264
37.8678,-122.2659
37.7693,-122.4268
37.7945,-122.3948
37.8706,-122.2797
37.8013,-122.2626
37.7867,-122.4501
37.7867,-122.4501
37.8088,-122.2497
37.8089,-122.2565
37.7521,-122.4197
37.7805,-122.4319
37.8089,-122.2565
37.7645,-122.4026
37.8002,-122.2538
37.773,-122.5091
37.7767,-122.4079
37.8724,-122.2664
37.7854,-122.4318
37.3297,-121.9018
37.751,-122.4119
37.8026,-122.4363
37.7767,-122.4079
37.755,-122.4257
37.7665,-122.3983
37.8005,-122.4109
37.7977,-122.263
37.8013,-122.2626
37.8089,-122.2565
37.7973,-122.2653
37.3655,-121.868
37.7714,-122.4058
37.8161,-122.2679
37.8005,-122.4109
37.798,-122.406
37.755,-122.4257
37.7719,-122.4537
37.7761,-122.4262
37.8802,-122.2696
37.8506,-122.2782
37.7665,-122.3983
37.8305,-122.2739
37.7665,-122.3983
37.755,-122.4257
37.7665,-122.3983
37.8267,-122.2718
37.7693,-122.4268
37.7567,-122.421
37.773,-122.5091
37.8694,-122.2543
37.7567,-122.421
37.8249,-122.2604
37.8013,-122.2626
37.8706,-122.2797
37.8688,-122.2588
37.8089,-122.2565
37.8089,-122.2565
37.8089,-122.2565
37.8405,-122.2935
37.7552,-122.421
37.7973,-122.2653
37.8005,-122.2475
37.8013,-122.2626
37.8704,-122.2997
37.7805,-122.3903
37.8048,-122.4032
37.8013,-122.2626
37.3212,-121.9031
37.8305,-122.2739
37.7738,-122.4212
37.7645,-122.4026
37.7954,-122.3942
37.751,-122.4119
37.7662,-122.4266
37.8094,-122.268
37.7386,-122.3896
37.8305,-122.2739
37.7866,-122.4534
37.7671,-122.4107
37.7718,-122.4337
37.7823,-122.4073
37.87,-122.2865
37.7662,-122.4266
37.8046,-122.4021
37.7765,-122.4113
37.7693,-122.4268
37.7738,-122.4212
37.7869,-122.3981
37.8706,-122.2797
37.3267,-121.8893
37.8022,-122.4018
37.7479,-122.425
37.8,-122.2664
37.8013,-122.2626
37.7665,-122.3983
37.7834,-122.4474
37.7834,-122.4474
37.7636,-122.4389
37.7617,-122.4492
37.7663,-122.4311
37.8058,-122.4524
37.7934,-122.4416
37.7732,-122.4391
37.7729,-122.5091
37.7633,-122.4381
37.7687,-122.4273
37.7607,-122.4367
37.7736,-122.4713
37.87,-122.2865
37.3677,-121.9188
37.755,-122.4257
37.7633,-122.4074
37.8506,-122.2782
37.804,-122.2624
37.8249,-122.2604
37.7866,-122.4534
37.8013,-122.2626
37.7864,-122.4049
37.8026,-122.4363
37.8046,-122.4021
37.7713,-122.3866
37.7646,-122.4103
37.8027,-122.4136
37.8087,-122.2699
37.8013,-122.2626
37.8089,-122.2565
37.8694,-122.2543
37.7603,-122.4189
37.7976,-122.4235
37.7838,-122.4346
37.8005,-122.2475
37.751,-122.4119
37.7713,-122.3866
37.3413,-121.9032
37.7658,-122.4576
37.7767,-122.4079
37.7761,-122.4531
37.8043,-122.4335
37.7923,-122.3971
37.7805,-122.3903
37.748,-122.4202
37.772,-122.39
37.7317,-122.3901
37.8046,-122.4021
37.7733,-122.4712
37.7765,-122.4113
37.779,-122.4473
37.3303,-121.8977
37.7567,-122.421
37.7872,-122.3881
37.7766,-122.4174
37.8313,-122.2856
37.7692,-122.4338
37.7633,-122.3908
37.7616,-122.3908
37.7605,-122.5041
37.777,-122.4177
37.785,-122.4776
37.7734,-122.4442
37.7733,-122.4443
37.772,-122.4537
37.8087,-122.2699
37.7733,-122.4443
37.8625,-122.2648
37.3557,-121.8923
37.8027,-122.4136
37.7692,-122.4338
37.8087,-122.2699
37.7521,-122.4197
37.7735,-122.416
37.767,-122.3908
37.767,-122.3908
37.338,-121.9195
37.772,-122.4537
37.8127,-122.2472
37.7759,-122.3932
37.8032,-122.2706
37.7735,-122.416
37.7824,-122.3913
37.7817,-122.4928
37.7818,-122.4676
37.8114,-122.2734
37.7759,-122.3932
37.7735,-122.416
37.7731,-122.4391
37.7808,-122.4219
37.7733,-122.4443
37.7824,-122.3913
37.8333,-122.2635
37.7965,-122.4169
37.8691,-122.2934
37.7875,-122.3983
37.8087,-122.2699
37.767,-122.3908
37.7733,-122.4443
37.767,-122.3908
37.8114,-122.2734
37.8751,-122.2606
37.767,-122.3908
37.7733,-122.4443
37.773,-122.5091
37.7691,-122.3863
37.773,-122.5091
37.3203,-121.8701
37.7733,-122.4443
37.7788,-122.4159
37.7779,-122.4229
37.765,-122.399
37.7624,-122.3985
37.7763,-122.4263
37.7644,-122.4026
37.7779,-122.4229
37.765,-122.3991
37.764,-122.3944
37.7779,-122.4228
37.7992,-122.4342
37.8025,-122.4468
37.7424,-122.423
37.7988,-122.4418
37.7763,-122.4262
37.7528,-122.4096
37.751,-122.412
37.7671,-122.4074
37.751,-122.412
37.751,-122.412
37.7509,-122.4121
37.7513,-122.4089
37.7774,-122.442
37.7838,-122.3932
37.7741,-122.4374
37.7847,-122.3899
37.7768,-122.4173
37.7851,-122.3877
37.7835,-122.393
37.7914,-122.3911
37.87,-122.2865
37.7854,-122.4318
37.7665,-122.3983
37.8043,-122.4335
37.8664,-122.2538
37.7692,-122.4338
37.8305,-122.2739
37.8664,-122.2538
37.8127,-122.2472
37.815,-122.2748
37.8662,-122.2994
37.7525,-122.4206
37.7574,-122.4864
37.7829,-122.4669
37.7541,-122.4829
37.7538,-122.4887
37.7535,-122.4908
37.7942,-122.4216
37.7795,-122.4631
37.8418,-122.2515
37.7805,-122.4319
37.7803,-122.4066
37.3167,-121.91
37.7692,-122.4338
37.866,-122.2588
37.8802,-122.2696
37.3338,-121.8869
37.7733,-122.4443
37.7823,-122.4073
37.7803,-122.4066
37.7954,-122.4048
37.8658,-122.2674
37.8502,-122.2602
37.7759,-122.3932
37.3276,-121.8846
37.7704,-122.3912
37.7838,-122.4084
37.7667,-122.4376
37.7666,-122.4384
37.3359,-121.8874
37.7824,-122.4397
37.7597,-122.5094
37.7811,-122.4118
37.7765,-122.4081
37.798,-122.4206
37.7765,-122.4081
37.8496,-122.2656
37.7735,-122.416
37.3677,-121.9188
37.8013,-122.2626
37.8053,-122.2948
37.7923,-122.3971
37.866,-122.2588
37.7733,-122.4443
37.3184,-121.8832
37.7665,-122.3983
37.7733,-122.4443
37.7942,-122.4029
37.7805,-122.4319
37.7805,-122.4319
37.7604,-122.4108
37.8094,-122.268
37.748,-122.4202
37.8356,-122.2811
37.779,-122.4369
37.8297,-122.2876
37.7701,-122.4292
37.7713,-122.3866
37.7735,-122.416
37.8443,-122.2519
37.7823,-122.3915
37.7759,-122.4376
37.7731,-122.4391
37.7781,-122.414
37.7731,-122.4391
37.779,-122.4146
37.7716,-122.4388
37.7787,-122.4161
37.7732,-122.4392
37.7815,-122.4588
37.7731,-122.4391
37.7671,-122.391
37.7759,-122.4376
37.7759,-122.4377
37.7875,-122.3984
37.7918,-122.3966
37.7881,-122.392
37.7877,-122.3922
37.7837,-122.3931
37.7774,-122.4419
37.7878,-122.3919
37.7879,-122.392
37.7875,-122.3921
37.7774,-122.442
37.7878,-122.3921
37.7877,-122.392
37.772,-122.4537
37.7885,-122.4084
37.7806,-122.3904
37.7824,-122.3916
